2025-08-17T20:18:54.304065|0|1|Easy|Geography
2025-08-17T20:26:33.115614400|2|2|Easy|Geography
2025-08-17T20:42:31.705279300|0|1|Hard|Astronomy
2025-08-17T21:35:36.981693600|4|5|Hard|Science
2025-08-17T21:37:45.481883|10|8|Easy|Math
2025-08-17T21:44:30.395738|8|5|Easy|Science
2025-08-17T21:47:09.540231100|6|5|Medium|Science
2025-08-17T21:48:03.503146300|6|5|Easy|Science
2025-08-17T21:50:11.741403200|5|5|Easy|Science
